aX,aY,aZ,gX,gY,gZ
-1.996,-0.834,1.522,-20.264,324.280,94.971
-2.058,-0.826,1.334,-23.743,345.947,111.877
-2.085,-0.805,1.120,-23.804,363.281,129.883
-2.099,-0.760,0.874,-11.230,375.305,152.283
-2.126,-0.719,0.603,9.705,383.179,180.725
-2.189,-0.618,0.315,28.259,386.108,213.867
-2.295,-0.482,0.035,36.560,385.742,249.268
-2.388,-0.314,-0.200,30.334,384.033,285.828
-2.501,-0.111,-0.385,15.869,381.470,321.655
-2.573,-0.025,-0.590,3.601,379.211,356.384
-2.577,-0.038,-0.766,-17.700,377.380,387.573
-2.554,0.024,-0.849,-64.209,376.282,413.757
-2.503,0.174,-0.880,-117.676,377.441,433.411
-2.562,0.336,-0.971,-127.930,373.596,452.026
-2.722,0.575,-1.383,-82.520,361.633,477.234
-2.741,0.897,-1.920,-4.333,340.576,511.169
-2.656,1.347,-2.357,71.777,302.063,546.753
-2.592,1.758,-2.912,142.700,236.450,573.425
-2.332,2.304,-3.125,178.162,147.827,584.045
-2.054,2.532,-2.933,206.665,36.499,574.463
-2.080,2.745,-2.387,202.209,-88.440,543.701
-2.257,2.770,-1.562,183.716,-200.623,502.380
-2.460,2.796,-0.812,159.180,-273.376,459.717
-2.438,2.840,-0.201,134.827,-299.927,419.922
-2.253,2.831,0.280,124.756,-292.480,384.705
-2.139,2.846,0.563,119.934,-265.808,353.821
-2.039,2.984,0.564,115.723,-228.333,326.965
-1.861,3.167,0.426,127.319,-188.049,302.368
-1.643,3.300,0.270,153.687,-161.743,272.217
-1.446,3.478,0.222,171.265,-157.898,232.300
-1.213,3.691,0.308,174.683,-167.908,182.800
-1.044,3.956,0.448,172.485,-180.786,123.474
-0.974,4.000,0.556,176.575,-190.552,51.147
-0.998,4.000,0.603,189.636,-193.481,-34.119
-1.087,3.906,0.629,190.857,-188.782,-129.395
-1.134,3.642,0.676,172.424,-180.725,-227.112
-1.295,3.305,0.800,143.921,-173.767,-320.923
-1.443,2.935,0.996,116.272,-169.434,-403.625
-1.522,2.547,1.241,104.736,-164.734,-470.459
-1.596,2.146,1.539,108.582,-154.175,-522.461
-1.692,1.724,1.819,117.188,-135.498,-563.354
-1.781,1.317,2.031,128.174,-107.971,-594.421
-1.901,1.029,2.141,147.949,-70.740,-616.211
-2.059,0.781,2.111,175.781,-27.283,-629.089
-2.169,0.581,1.948,201.660,16.052,-635.559
-2.236,0.384,1.720,217.651,56.335,-637.756
-2.365,0.093,1.408,218.933,91.309,-638.550
-2.468,-0.057,1.123,190.918,120.422,-642.029
-2.605,-0.379,0.880,133.911,140.564,-647.217
-2.586,-0.519,0.748,41.992,145.447,-651.855
-2.680,-0.620,0.795,-38.940,134.888,-647.766
-2.677,-0.723,0.773,-82.336,114.075,-630.981
-2.571,-0.934,0.728,-74.890,84.961,-601.135
-2.192,-1.171,0.627,-48.767,54.199,-563.110
-1.659,-1.390,0.505,-10.864,22.827,-519.348
-1.197,-1.596,0.394,35.767,-8.728,-470.459
-0.866,-1.806,0.299,80.566,-39.551,-415.649
-0.703,-1.954,0.294,112.549,-66.589,-353.943
-0.477,-2.045,0.406,116.333,-86.670,-287.170
-0.383,-2.014,0.573,95.520,-98.877,-219.604
-0.314,-1.854,0.758,59.998,-101.563,-153.015
-0.145,-1.636,0.924,26.001,-94.543,-89.905
-0.038,-1.370,0.960,5.066,-81.543,-29.785
0.029,-1.079,0.966,-9.949,-67.261,22.827
0.121,-0.769,0.943,-22.461,-52.124,66.162
0.216,-0.432,0.891,-37.048,-39.001,98.206
0.275,-0.083,0.865,-50.964,-30.090,118.835
0.348,0.232,0.875,-53.528,-26.123,130.066
0.449,0.488,0.912,-44.495,-26.611,132.507
0.513,0.713,0.938,-29.419,-30.396,124.756
0.498,0.884,0.947,-8.301,-34.790,108.398
0.454,0.953,0.936,17.578,-37.964,84.778
0.464,0.942,0.911,37.537,-39.917,56.335
0.490,0.836,0.867,48.645,-40.710,27.710
0.486,0.687,0.844,49.683,-40.283,3.540
0.461,0.493,0.843,42.358,-39.185,-12.756
0.463,0.316,0.855,27.893,-37.842,-21.851
0.479,0.170,0.879,12.695,-35.278,-24.658
0.470,0.058,0.907,4.395,-31.372,-22.217
0.457,0.020,0.910,1.038,-26.794,-15.198
0.439,0.037,0.899,2.625,-22.888,-6.042
0.432,0.068,0.878,11.536,-20.935,2.747
0.427,0.123,0.846,19.653,-22.034,10.437
0.422,0.187,0.826,23.437,-25.330,15.747
0.434,0.246,0.840,24.231,-30.029,18.250
0.424,0.303,0.879,22.705,-34.424,17.090
0.422,0.321,0.922,20.447,-36.804,13.489
0.418,0.317,0.966,19.226,-36.560,9.155
0.429,0.309,1.007,14.954,-33.997,4.944
0.421,0.290,1.045,8.301,-30.090,1.831
0.414,0.267,1.074,-0.366,-24.170,-0.183
0.421,0.241,1.087,-7.141,-16.663,-1.526
0.427,0.219,1.066,-8.240,-7.996,-1.587
0.409,0.209,0.998,-2.625,-0.061,0.000
0.385,0.198,0.916,4.517,6.226,2.747
0.390,0.201,0.829,9.644,8.301,5.371
0.404,0.229,0.770,13.611,5.737,6.897
0.386,0.238,0.756,16.235,0.549,6.714
0.364,0.229,0.750,15.808,-4.944,4.700
0.376,0.209,0.751,13.489,-9.583,2.808
0.375,0.195,0.756,11.047,-12.817,1.953
0.392,0.195,0.774,6.165,-14.648,2.319
0.396,0.224,0.800,1.160,-16.846,3.174
0.398,0.259,0.835,-1.648,-19.287,2.869

0.418,0.253,2.210,-77.881,-102.661,60.364
0.252,0.457,2.354,-74.951,-93.933,60.242
0.075,0.533,2.474,-59.998,-79.773,53.162
-0.096,0.571,2.567,-45.776,-62.256,38.452
-0.231,0.494,2.629,-34.241,-41.931,17.578
-0.341,0.378,2.676,-27.161,-16.663,-6.348
-0.501,0.231,2.683,-26.184,13.672,-31.006
-0.671,0.025,2.635,-18.982,49.133,-52.307
-0.808,-0.260,2.517,-1.831,87.402,-66.406
-0.957,-0.514,2.370,7.690,124.329,-71.289
-1.153,-0.691,2.203,9.888,156.982,-66.772
-1.374,-0.856,2.013,17.456,185.120,-53.528
-1.547,-1.052,1.844,26.978,208.435,-33.630
-1.728,-1.228,1.684,30.212,230.042,-8.545
-1.917,-1.373,1.522,20.386,252.136,21.790
-2.052,-1.423,1.312,2.808,276.306,57.251
-2.072,-1.363,1.042,-11.169,299.561,98.328
-2.042,-1.231,0.693,-10.742,317.200,144.653
-2.008,-1.005,0.329,-4.028,325.806,193.481
-1.948,-0.718,0.044,0.488,323.608,240.356
-1.902,-0.422,-0.135,1.892,313.293,279.907
-1.951,-0.151,-0.217,-5.981,301.208,309.509
-2.053,0.063,-0.247,-25.452,294.495,327.393
-2.137,0.255,-0.348,-47.791,296.814,337.585
-2.110,0.359,-0.608,-57.861,305.847,346.558
-2.063,0.407,-0.912,-61.951,311.157,357.117
-1.995,0.418,-1.147,-63.843,301.086,369.690
-1.886,0.471,-1.257,-50.537,274.475,386.841
-1.908,0.546,-1.276,-9.766,237.183,411.560
-2.034,0.694,-1.324,51.025,193.054,442.749
-2.163,0.955,-1.503,111.511,147.583,477.966
-2.144,1.290,-1.567,160.828,102.966,512.085
-2.215,1.641,-1.511,187.988,50.354,535.583
-2.266,2.023,-1.430,183.716,-7.996,545.959
-2.153,2.414,-1.201,159.790,-61.096,545.654
-2.102,2.758,-0.935,126.831,-110.046,534.119
-2.014,3.086,-0.712,85.754,-155.823,508.240
-1.823,3.400,-0.450,53.223,-195.496,468.445
-1.652,3.628,-0.154,47.729,-229.004,415.649
-1.539,3.775,0.202,57.556,-254.944,353.943
-1.418,3.816,0.576,72.632,-269.409,285.095
-1.335,3.743,0.902,93.140,-267.334,212.891
-1.184,3.583,1.101,113.953,-249.146,142.578
-1.087,3.444,1.195,127.686,-222.351,79.712
-1.059,3.326,1.184,128.357,-194.336,25.208
-1.068,3.252,1.136,123.779,-172.607,-20.935
-1.074,3.215,1.132,115.723,-161.194,-64.758
-1.028,3.200,1.213,104.370,-157.349,-109.436
-0.904,3.242,1.401,87.219,-155.701,-155.334
-0.782,3.314,1.609,74.524,-149.475,-203.491
-0.718,3.359,1.796,70.313,-135.681,-257.690
-0.709,3.279,1.927,70.068,-113.892,-317.749
-0.810,3.149,1.973,67.261,-87.097,-380.920
-0.949,2.902,1.944,73.853,-57.617,-442.749
-1.154,2.583,1.879,93.079,-29.907,-500.549
-1.385,2.232,1.820,118.103,-5.371,-551.758
-1.627,1.932,1.767,141.357,17.822,-594.910
-1.865,1.746,1.677,162.842,41.565,-631.042
-2.211,1.652,1.546,182.922,66.162,-666.443
-2.836,1.483,1.365,199.585,88.989,-705.444
-3.632,0.913,1.137,204.956,111.755,-749.390
-4.000,0.118,0.943,175.049,136.658,-794.128
-4.000,-0.866,0.740,119.507,156.006,-821.899
-3.857,-1.619,0.642,40.894,160.583,-815.979
-3.280,-2.213,0.579,-33.142,148.987,-770.508
-2.499,-2.368,0.581,-48.157,132.812,-685.120
-1.926,-2.324,0.378,-11.658,114.746,-575.684
-1.629,-2.175,0.157,38.757,86.975,-463.562
-1.346,-1.950,-0.016,65.918,53.528,-369.202
-1.189,-1.708,-0.058,70.862,19.226,-299.316
-1.137,-1.573,-0.007,59.875,-9.644,-249.084
-0.899,-1.496,0.101,35.706,-28.503,-209.290
-0.749,-1.457,0.159,16.846,-41.260,-170.410
-0.591,-1.368,0.203,5.554,-54.749,-128.357
-0.423,-1.231,0.301,-2.319,-71.777,-85.205
-0.326,-1.075,0.427,-5.981,-91.492,-44.617
-0.253,-0.905,0.566,-9.460,-109.375,-8.972
-0.204,-0.703,0.707,-12.390,-124.023,23.071
-0.109,-0.492,0.874,-13.367,-132.751,53.284
0.018,-0.274,1.044,-10.437,-137.329,79.041
0.123,-0.019,1.184,-5.493,-138.123,98.022
0.068,0.176,1.324,3.662,-135.376,108.948
0.078,0.401,1.474,3.174,-123.779,109.985
0.133,0.561,1.514,2.014,-103.027,101.074
0.210,0.624,1.486,4.639,-75.928,84.167
0.287,0.608,1.401,8.301,-49.194,61.829
0.326,0.535,1.292,7.629,-27.283,38.574
0.333,0.428,1.175,6.958,-12.878,19.958
0.340,0.339,1.093,7.690,-5.676,8.240
0.336,0.274,1.039,6.226,-3.174,3.235
0.329,0.236,1.031,4.272,-1.953,2.319
0.317,0.237,1.032,1.282,-0.916,3.723
0.319,0.250,1.025,1.343,-0.183,6.042
0.306,0.259,1.002,4.944,0.732,7.568
0.300,0.275,0.984,7.935,1.648,7.568
0.276,0.283,0.944,10.925,1.526,5.798
0.259,0.291,0.895,15.259,-0.061,3.845
0.264,0.264,0.851,20.752,-2.991,1.587
0.277,0.234,0.832,21.118,-7.385,-1.831
0.287,0.183,0.846,16.846,-13.672,-5.310
0.294,0.140,0.882,11.719,-19.470,-8.118
0.310,0.131,0.919,9.949,-22.766,-8.484
0.310,0.110,0.949,15.137,-22.949,-6.531
0.287,0.081,0.967,17.883,-20.386,-4.089
0.282,0.060,0.979,11.963,-16.541,-2.197
0.292,0.050,0.996,3.784,-12.817,0.854
0.297,0.089,1.000,-2.136,-10.376,5.005
0.290,0.175,1.002,-6.653,-9.583,9.277
0.279,0.249,1.013,-4.639,-10.254,12.146
0.273,0.268,1.037,1.526,-11.047,11.169
0.271,0.257,1.054,6.592,-10.925,6.897
0.273,0.227,1.046,12.024,-9.277,2.075
0.276,0.176,1.004,20.691,-7.202,-1.282
0.261,0.122,0.958,26.245,-6.104,-2.563
0.283,0.071,0.930,24.780,-6.104,-1.770
0.298,0.054,0.931,17.212,-6.836,0.183
0.294,0.062,0.959,5.005,-7.751,2.625
0.284,0.130,0.982,-7.324,-7.202,5.798
0.285,0.211,0.996,-11.353,-5.249,8.728

0.746,0.738,1.891,-76.660,-122.070,83.008
0.658,1.011,2.181,-75.134,-125.061,80.994
0.534,1.178,2.447,-69.031,-116.394,68.970
0.491,1.279,2.692,-53.711,-96.497,46.265
0.418,1.326,2.843,-44.495,-68.909,14.832
0.299,1.246,2.891,-31.555,-37.231,-20.996
0.126,1.088,2.850,-24.658,-4.761,-59.326
-0.076,0.885,2.762,-24.536,26.672,-95.093
-0.294,0.666,2.649,-27.161,56.213,-124.695
-0.517,0.420,2.542,-22.888,82.214,-146.606
-0.755,0.124,2.456,-11.169,106.201,-160.706
-1.012,-0.159,2.396,-6.958,130.798,-168.823
-1.280,-0.470,2.378,-9.644,159.485,-172.791
-1.573,-0.839,2.398,-16.052,194.885,-172.546
-1.890,-1.199,2.395,-33.752,237.000,-166.443
-2.217,-1.489,2.311,-62.134,283.630,-151.367
-2.446,-1.690,2.078,-87.341,331.787,-124.329
-2.481,-1.861,1.657,-87.036,373.962,-85.938
-2.405,-1.979,1.145,-63.660,401.611,-39.673
-2.312,-1.973,0.702,-51.392,408.875,9.155
-2.162,-1.851,0.390,-57.068,399.292,57.922
-2.017,-1.642,0.197,-59.082,381.226,106.018
-1.986,-1.405,0.116,-54.688,361.694,152.649
-2.060,-1.125,0.100,-53.284,345.947,196.472
-2.178,-0.875,0.038,-43.762,339.233,237.122
-2.325,-0.711,-0.097,-30.273,342.346,275.757
-2.472,-0.539,-0.278,-33.020,351.868,312.317
-2.594,-0.425,-0.514,-44.067,364.258,347.412
-2.725,-0.359,-0.769,-61.218,375.916,380.249
-2.817,-0.256,-0.999,-86.365,384.216,411.560
-2.942,-0.080,-1.383,-99.243,387.878,445.129
-2.950,0.315,-1.911,-100.098,387.634,485.718
-2.907,0.930,-2.406,-76.843,373.962,528.381
-2.851,1.524,-3.052,-1.953,330.933,566.650
-2.492,2.325,-3.582,67.871,256.714,590.942
-2.092,2.961,-3.638,127.380,155.640,590.210
-2.030,3.294,-3.236,174.377,29.236,558.228
-2.144,3.361,-2.459,202.026,-101.318,506.287
-2.307,3.215,-1.537,214.111,-205.200,448.853
-2.330,3.100,-0.735,207.153,-261.658,396.973
-2.242,2.959,-0.128,195.557,-275.085,358.154
-2.121,2.834,0.273,180.054,-260.559,331.177
-2.006,2.883,0.582,152.527,-230.957,311.707
-1.856,3.128,0.763,122.070,-194.397,297.119
-1.600,3.563,0.725,111.755,-157.227,282.288
-1.232,4.000,0.609,127.258,-128.662,258.850
-1.017,4.000,0.609,149.353,-116.577,214.233
-0.951,4.000,0.641,151.794,-114.441,140.381
-0.836,4.000,0.640,143.372,-109.741,41.565
-0.822,4.000,0.542,150.085,-102.539,-75.439
-0.885,4.000,0.409,158.142,-98.267,-200.928
-0.962,3.860,0.294,163.635,-98.389,-316.528
-1.114,3.229,0.194,163.086,-100.952,-409.668
-1.259,2.627,0.104,156.311,-104.736,-479.126
-1.411,2.078,0.088,142.822,-109.192,-529.785
-1.637,1.552,0.115,126.282,-115.845,-568.909
-1.763,1.048,0.186,109.802,-124.084,-597.107
-1.706,0.616,0.266,92.468,-134.888,-613.342
-1.573,0.281,0.458,75.317,-148.437,-618.103
-1.477,0.162,0.729,59.082,-162.659,-612.061
-1.570,0.335,0.997,46.997,-171.814,-599.609
-1.877,0.631,1.199,48.218,-172.302,-591.980
-2.395,0.807,1.300,57.190,-166.565,-601.257
-2.756,0.724,1.335,58.289,-157.288,-628.845
-3.182,0.359,1.411,47.913,-144.897,-661.804
-3.040,-0.072,1.484,18.311,-131.226,-684.448
-2.901,-0.618,1.480,12.695,-119.995,-678.894
-2.624,-0.984,1.483,8.301,-107.483,-647.095
-2.278,-1.287,1.439,29.785,-95.215,-596.252
-1.966,-1.554,1.320,64.270,-85.022,-535.767
-1.740,-1.902,1.169,99.121,-75.684,-473.083
-1.477,-2.300,1.062,109.985,-66.284,-409.790
-1.160,-2.525,1.050,86.914,-56.885,-342.163
-0.880,-2.524,1.044,53.528,-47.180,-260.803
-0.645,-2.324,1.014,26.123,-36.682,-165.771
-0.483,-1.922,0.932,4.639,-27.283,-68.604
-0.340,-1.377,0.819,-13.245,-20.691,15.442
-0.179,-0.798,0.710,-27.466,-20.203,79.041
-0.036,-0.296,0.639,-27.832,-29.419,119.629
0.087,0.095,0.654,-13.123,-48.584,137.634
0.125,0.375,0.728,9.705,-73.059,139.465
0.181,0.570,0.860,33.691,-96.924,131.531
0.175,0.685,1.038,50.659,-114.197,116.028
0.192,0.787,1.248,55.603,-119.568,94.360
0.217,0.804,1.419,57.739,-111.694,71.228
0.289,0.813,1.528,57.007,-90.637,48.401
0.354,0.743,1.537,55.786,-59.387,28.625
0.366,0.652,1.470,45.715,-25.696,12.573
0.387,0.533,1.339,25.391,3.906,1.892
0.405,0.464,1.202,1.770,27.039,-2.563
0.391,0.446,1.053,-16.479,43.091,-3.479
0.388,0.421,0.904,-18.799,50.720,-3.479
0.382,0.379,0.776,-10.376,49.622,-3.845
0.370,0.333,0.673,2.686,40.100,-5.371
0.358,0.271,0.629,14.893,26.672,-6.958
0.359,0.226,0.633,25.391,11.047,-6.958
0.379,0.183,0.669,34.058,-2.441,-4.211
0.393,0.173,0.724,38.940,-13.123,0.488
0.391,0.189,0.785,39.551,-20.325,6.836
0.375,0.223,0.836,35.278,-23.132,12.817
0.350,0.247,0.865,26.001,-22.461,17.334
0.348,0.273,0.899,9.583,-19.043,20.447
0.353,0.293,0.942,-6.897,-14.465,22.095
0.351,0.303,0.976,-18.799,-9.766,22.827
0.354,0.329,0.995,-22.461,-5.371,23.071
0.358,0.340,0.981,-14.832,-1.160,24.353
0.371,0.355,0.936,-2.380,1.587,26.306
0.370,0.384,0.895,6.775,2.441,27.954
0.398,0.460,0.891,12.878,1.709,28.809
0.382,0.520,0.861,21.118,0.793,28.076
0.346,0.568,0.833,26.733,-0.061,24.414
0.327,0.583,0.796,29.053,0.854,17.639
0.336,0.538,0.764,28.931,1.282,8.301
0.360,0.456,0.759,24.292,1.282,-1.343
0.370,0.361,0.766,19.165,-0.061,-8.850
0.367,0.260,0.780,16.602,-2.502,-12.817
0.365,0.186,0.804,13.977,-4.578,-11.963
0.379,0.150,0.835,10.742,-6.042,-8.240
0.384,0.166,0.857,7.568,-6.470,-3.052

