aX,aY,aZ,gX,gY,gZ
0.645,0.601,0.513,12.451,-2.930,2.136
0.633,0.592,0.509,12.878,-1.770,1.709
0.646,0.593,0.501,12.024,-0.488,1.526
0.643,0.585,0.484,12.024,0.244,1.221
0.650,0.570,0.469,11.047,0.488,0.427
0.651,0.557,0.457,11.475,0.366,-0.061
0.647,0.546,0.447,11.414,0.244,-0.427
0.645,0.531,0.437,11.841,-0.427,-0.549
0.640,0.530,0.441,10.010,-1.648,0.061
0.637,0.542,0.453,7.202,-2.563,1.465
0.633,0.556,0.468,5.798,-2.686,2.747
0.633,0.568,0.479,5.432,-2.319,3.174
0.633,0.576,0.484,6.531,-1.831,2.869
0.631,0.573,0.483,9.155,-1.648,2.502
0.636,0.568,0.480,10.376,-1.404,1.770
0.638,0.558,0.479,11.353,-1.221,1.160
0.634,0.552,0.476,13.184,-1.343,0.732
0.632,0.537,0.468,16.174,-1.343,0.671
0.633,0.527,0.452,18.433,-1.404,0.977
0.634,0.529,0.437,18.738,-1.831,1.953
0.631,0.530,0.426,17.334,-2.441,2.686
0.630,0.536,0.426,13.123,-3.357,3.723
0.635,0.537,0.435,8.545,-4.150,4.456

-0.542,1.610,0.987,-44.556,-277.893,123.901
-0.471,1.704,1.476,-56.702,-275.208,107.544
-0.344,1.845,1.870,-69.580,-257.568,89.905
-0.245,2.026,2.151,-76.355,-228.333,69.946
-0.212,2.155,2.297,-75.195,-191.162,42.664
-0.198,2.270,2.304,-72.815,-150.879,7.507
-0.199,2.239,2.125,-69.031,-111.206,-31.189
-0.245,2.139,1.920,-71.533,-77.271,-70.190
-0.327,2.006,1.690,-84.839,-52.368,-104.065
-0.385,1.851,1.513,-103.638,-35.583,-131.226
-0.425,1.743,1.386,-120.728,-25.024,-153.564
-0.441,1.551,1.302,-121.826,-20.264,-171.631
-0.438,1.392,1.416,-112.671,-20.203,-185.120
-0.417,1.320,1.656,-101.990,-17.944,-192.749
-0.317,1.294,1.911,-84.473,-6.897,-196.594
-0.280,1.349,2.154,-67.017,13.123,-202.332
-0.229,1.404,2.331,-47.180,42.358,-212.341
-0.243,1.463,2.396,-22.827,78.857,-226.929
-0.360,1.468,2.380,4.639,120.239,-245.178
-0.577,1.388,2.203,31.189,165.039,-265.869
-0.729,1.213,1.827,52.124,209.229,-284.607
-0.920,0.955,1.468,58.716,245.728,-298.767
-1.059,0.724,1.119,46.387,271.729,-308.472
-1.115,0.401,0.742,30.334,290.039,-310.730
-1.079,0.115,0.374,9.338,296.570,-304.871
-0.946,-0.195,0.033,-6.653,291.077,-291.687
-0.754,-0.454,-0.249,-16.235,273.682,-272.278
-0.555,-0.605,-0.443,-17.395,247.314,-247.253
-0.341,-0.706,-0.574,0.427,214.905,-216.431
-0.170,-0.747,-0.599,20.508,177.856,-182.739
-0.037,-0.719,-0.566,35.583,142.334,-149.414
0.068,-0.646,-0.511,47.607,111.877,-118.896
0.198,-0.560,-0.455,57.190,85.327,-91.370
0.334,-0.462,-0.332,63.293,62.927,-67.078
0.378,-0.323,-0.186,59.143,46.509,-48.096
0.380,-0.135,-0.016,52.246,37.415,-33.813
0.422,0.035,0.022,51.208,36.072,-24.658
0.456,0.109,0.000,57.861,36.377,-19.531
0.470,0.180,0.013,51.880,34.729,-18.555
0.482,0.203,0.028,40.588,31.738,-18.738
0.505,0.176,0.048,30.640,28.320,-17.456
0.522,0.134,0.071,21.790,25.269,-14.465
0.540,0.116,0.080,15.747,21.423,-10.498
0.575,0.121,0.069,17.029,16.602,-4.517
0.592,0.139,0.047,23.010,10.986,1.892
0.613,0.208,0.037,27.832,4.333,8.728
0.626,0.289,0.057,29.724,-2.808,14.526
0.656,0.364,0.098,30.151,-9.705,18.921
0.670,0.437,0.164,25.452,-15.686,21.301
0.675,0.489,0.243,18.555,-19.348,21.790
0.682,0.531,0.324,12.451,-21.545,21.790
0.694,0.560,0.390,9.155,-21.912,21.790
0.693,0.596,0.454,9.521,-21.301,20.569
0.686,0.608,0.493,13.672,-19.897,18.433
0.684,0.603,0.508,17.822,-17.944,16.113
0.685,0.603,0.514,20.630,-15.625,13.916
0.705,0.593,0.506,22.217,-13.489,12.512
0.715,0.586,0.524,21.057,-12.512,11.108
0.716,0.582,0.551,19.470,-11.841,9.888
0.716,0.548,0.558,20.630,-9.521,8.789
0.727,0.542,0.552,20.508,-7.141,7.812
0.713,0.553,0.562,15.930,-5.310,7.446
0.707,0.559,0.549,13.367,-3.235,6.287
0.704,0.555,0.531,11.353,-1.038,5.127
0.697,0.549,0.518,10.803,0.427,3.662
0.689,0.543,0.500,12.939,1.099,3.052
0.691,0.516,0.476,14.954,1.099,2.930
0.681,0.517,0.445,15.198,0.793,3.235
0.679,0.532,0.429,14.709,-0.427,4.517
0.672,0.539,0.431,13.611,-2.441,5.554
0.670,0.541,0.455,9.460,-4.211,5.249
0.686,0.532,0.480,6.714,-5.188,4.395
0.690,0.512,0.490,8.362,-5.493,3.967
0.707,0.499,0.504,10.986,-5.249,4.089
0.706,0.491,0.513,14.099,-4.517,4.639
0.704,0.486,0.512,15.991,-3.418,4.883
0.699,0.472,0.498,17.639,-2.197,5.005
0.711,0.478,0.476,20.447,-1.831,5.371
0.699,0.497,0.451,24.414,-1.892,6.165
0.682,0.517,0.429,25.635,-2.686,7.568
0.696,0.552,0.428,20.935,-3.479,8.606
0.687,0.560,0.442,15.564,-4.395,8.728
0.686,0.569,0.463,10.925,-5.371,7.629
0.694,0.586,0.485,8.667,-5.981,6.531
0.688,0.592,0.503,9.216,-6.104,5.554
0.678,0.588,0.518,9.827,-5.554,4.761
0.681,0.574,0.522,8.301,-4.272,3.052
0.672,0.565,0.531,6.836,-3.601,1.526
0.656,0.560,0.541,8.362,-2.991,0.732
0.644,0.545,0.547,12.695,-2.197,0.122
0.646,0.515,0.542,15.747,-1.770,-0.244
0.641,0.487,0.536,16.479,-1.404,-0.061
0.659,0.484,0.528,16.479,-1.282,0.732
0.656,0.506,0.508,16.113,-1.465,2.930
0.655,0.526,0.492,16.724,-2.014,4.639
0.664,0.541,0.483,14.038,-2.014,4.761
0.667,0.541,0.482,11.841,-3.052,4.211
0.673,0.542,0.485,11.719,-4.089,3.174
0.672,0.552,0.490,11.353,-3.906,2.991
0.667,0.565,0.491,8.972,-3.052,3.174
0.665,0.566,0.494,8.057,-2.075,2.869
0.671,0.547,0.501,6.714,-1.648,1.526
0.668,0.526,0.510,6.653,-2.136,-0.183
0.656,0.499,0.513,10.864,-2.747,-1.343
0.652,0.481,0.510,14.526,-2.686,-1.282
0.643,0.469,0.501,14.893,-2.625,-0.061
0.638,0.470,0.500,14.038,-2.625,1.770
0.653,0.489,0.509,12.512,-2.930,2.930
0.654,0.508,0.522,13.000,-3.662,3.662
0.656,0.530,0.533,12.390,-2.930,3.967
0.659,0.526,0.531,11.292,-1.282,3.906
0.666,0.526,0.521,8.972,-0.122,3.113
0.658,0.531,0.508,7.324,0.732,2.380
0.659,0.527,0.500,8.118,0.122,1.709
0.655,0.530,0.501,7.568,-0.549,0.671
0.651,0.513,0.506,7.996,-1.648,0.122
0.647,0.493,0.514,8.118,-1.709,-0.183
0.644,0.484,0.521,7.202,-2.563,0.305
0.647,0.490,0.529,6.470,-2.319,1.709

-0.452,1.709,1.021,16.968,-268.921,149.719
-0.412,1.893,1.444,9.583,-264.465,130.493
-0.322,2.119,1.748,-15.076,-243.591,110.596
-0.247,2.342,1.925,-43.213,-212.585,86.670
-0.231,2.549,2.014,-66.223,-179.687,54.077
-0.250,2.631,2.022,-77.698,-148.682,12.268
-0.225,2.557,1.989,-81.970,-120.789,-34.729
-0.257,2.338,1.978,-81.177,-95.337,-80.627
-0.278,2.060,1.940,-80.750,-70.923,-117.554
-0.347,1.798,1.880,-81.116,-46.082,-143.433
-0.371,1.651,1.809,-79.834,-23.010,-160.645
-0.364,1.584,1.793,-68.542,-5.066,-171.875
-0.371,1.630,1.917,-56.396,9.644,-181.458
-0.390,1.771,2.111,-53.650,28.137,-194.336
-0.415,1.850,2.257,-50.964,54.260,-213.745
-0.402,1.878,2.363,-49.927,85.876,-239.319
-0.492,1.803,2.456,-49.011,118.958,-268.616
-0.618,1.647,2.492,-42.053,155.884,-298.462
-0.813,1.383,2.377,-25.513,198.730,-323.975
-1.003,1.073,1.992,-4.089,242.554,-340.027
-1.117,0.721,1.511,14.771,281.250,-344.727
-1.128,0.486,0.995,19.043,308.838,-339.355
-1.153,0.171,0.451,15.320,322.937,-327.026
-1.081,-0.087,-0.083,-0.732,320.984,-311.096
-0.858,-0.333,-0.502,-13.855,302.002,-290.710
-0.580,-0.566,-0.787,-11.536,267.761,-265.320
-0.326,-0.772,-0.877,-1.648,221.130,-235.535
-0.148,-0.890,-0.806,15.564,169.312,-199.890
-0.008,-0.863,-0.611,35.645,122.498,-160.400
0.127,-0.727,-0.431,55.237,87.585,-121.948
0.217,-0.535,-0.277,70.313,64.758,-89.661
0.273,-0.304,-0.138,73.792,50.842,-65.796
0.297,-0.108,-0.033,69.275,43.823,-51.270
0.331,0.011,0.042,60.242,41.931,-45.044
0.351,0.065,0.078,49.133,42.542,-44.128
0.381,0.064,0.090,35.889,44.800,-45.532
0.410,0.034,0.081,24.658,47.546,-46.570
0.432,-0.050,0.043,20.691,48.950,-44.373
0.450,-0.123,-0.006,19.836,47.363,-38.818
0.470,-0.166,-0.060,21.423,43.579,-30.396
0.504,-0.168,-0.112,26.794,36.865,-19.775
0.535,-0.128,-0.165,33.508,27.344,-7.812
0.552,-0.028,-0.183,38.147,15.747,4.028
0.563,0.102,-0.181,41.504,3.601,14.587
0.592,0.236,-0.148,41.260,-7.568,22.095
0.629,0.341,-0.073,35.156,-17.761,26.062
0.650,0.417,0.018,25.452,-26.001,27.039
0.677,0.453,0.117,16.541,-31.677,26.001
0.691,0.427,0.229,11.475,-35.156,24.658
0.695,0.426,0.364,9.705,-36.865,24.109
0.711,0.465,0.493,10.071,-35.339,24.170
0.710,0.500,0.551,20.508,-30.151,24.414
0.692,0.541,0.547,31.372,-23.254,24.048
0.681,0.545,0.494,37.964,-16.357,22.278
0.669,0.538,0.440,40.039,-12.573,20.203
0.673,0.549,0.411,31.433,-11.414,17.822
0.661,0.544,0.398,21.973,-11.108,15.869
0.678,0.538,0.393,14.038,-12.024,15.320
0.699,0.517,0.425,10.315,-14.099,15.686
0.687,0.552,0.484,6.592,-15.747,16.418
0.699,0.584,0.531,4.944,-14.832,15.198
0.728,0.597,0.533,9.216,-12.024,12.390
0.727,0.600,0.521,15.381,-9.216,9.827
0.714,0.581,0.496,21.118,-6.836,7.263
0.713,0.559,0.460,23.682,-4.944,5.127
0.703,0.533,0.428,23.560,-3.906,3.418
0.692,0.520,0.416,18.860,-4.089,3.540
0.678,0.516,0.427,12.451,-5.127,4.700
0.669,0.508,0.449,8.057,-6.226,6.104
0.677,0.504,0.466,6.714,-7.263,6.836
0.682,0.493,0.477,8.179,-7.935,7.263
0.703,0.501,0.490,9.521,-8.240,7.690
0.694,0.511,0.499,12.756,-7.874,8.240
0.696,0.519,0.498,16.235,-6.714,8.240
0.699,0.524,0.484,20.203,-5.554,7.935
0.687,0.521,0.458,24.658,-4.578,7.385
0.684,0.520,0.433,26.489,-4.272,7.080
0.682,0.521,0.416,23.621,-4.761,7.446
0.678,0.534,0.420,17.151,-5.798,8.179
0.681,0.544,0.430,10.620,-6.897,8.850
0.683,0.546,0.443,6.287,-7.812,9.155
0.676,0.537,0.461,2.258,-8.606,8.667
0.694,0.530,0.487,1.099,-9.033,8.484
0.703,0.513,0.494,5.127,-9.338,8.850
0.712,0.519,0.528,10.681,-9.644,9.888
0.671,0.552,0.552,13.855,-8.606,10.742
0.688,0.561,0.543,17.517,-6.042,9.644
0.686,0.552,0.504,21.362,-4.272,7.568
0.678,0.548,0.480,22.400,-4.150,6.165
0.661,0.553,0.478,19.470,-4.700,6.470
0.651,0.573,0.491,13.306,-5.066,7.324
0.648,0.597,0.500,9.399,-5.249,7.996
0.649,0.601,0.506,8.362,-5.249,7.935
0.651,0.612,0.528,5.310,-5.310,6.531
0.662,0.595,0.547,4.883,-4.883,4.517
0.661,0.580,0.547,6.775,-4.028,2.808
0.657,0.570,0.543,7.751,-2.441,1.465
0.664,0.559,0.522,9.521,-1.038,0.549
0.661,0.552,0.505,10.254,-0.366,0.183
0.661,0.543,0.499,10.376,-0.671,0.244
0.658,0.545,0.493,10.071,-1.282,0.671
0.661,0.542,0.484,11.536,-1.465,1.221
0.662,0.534,0.473,12.634,-1.892,1.648
0.662,0.532,0.473,10.925,-2.380,2.075
0.660,0.541,0.491,9.399,-3.479,2.747
0.660,0.540,0.513,9.155,-4.150,3.296
0.660,0.552,0.539,7.080,-4.089,3.540
0.656,0.565,0.558,5.188,-3.235,3.540
0.654,0.573,0.557,6.104,-1.953,2.991
0.653,0.578,0.545,7.385,-0.061,1.831
0.641,0.568,0.522,8.850,1.648,0.427
0.638,0.563,0.498,9.399,2.686,-0.671
0.631,0.536,0.473,10.132,3.052,-1.587
0.638,0.506,0.456,10.132,2.319,-2.319
0.638,0.490,0.454,8.972,0.671,-2.747
0.643,0.473,0.456,9.521,-1.160,-2.014
0.647,0.473,0.466,10.437,-2.563,-0.488
0.642,0.488,0.475,10.071,-3.174,1.282
0.638,0.508,0.488,10.864,-3.540,3.052

