aX,aY,aZ,gX,gY,gZ
0.152,0.602,0.885,15.991,-5.737,-17.273
0.168,0.496,0.908,19.958,-2.747,-19.714
0.187,0.432,0.883,20.081,3.357,-17.944
0.190,0.410,0.823,17.578,10.315,-12.817
0.196,0.409,0.747,13.550,16.052,-6.714
0.194,0.426,0.666,9.583,18.494,-1.160
0.188,0.474,0.604,3.479,17.944,4.944
0.181,0.542,0.566,-2.930,14.404,10.071
0.163,0.606,0.561,-6.226,8.545,12.085
0.166,0.646,0.603,-6.653,1.099,11.047
0.162,0.657,0.674,-2.319,-5.615,7.874
0.145,0.653,0.753,6.897,-10.620,3.662
0.133,0.607,0.827,15.259,-13.123,-0.549
0.131,0.531,0.880,19.226,-11.963,-3.540
0.136,0.469,0.903,17.822,-7.690,-4.028
0.140,0.445,0.890,13.977,-2.625,-1.953
0.144,0.446,0.861,10.132,2.380,2.197
0.143,0.463,0.830,6.470,6.165,6.531
0.152,0.490,0.802,3.784,8.606,10.376
0.152,0.539,0.764,3.296,9.949,13.062
0.158,0.584,0.711,4.700,10.742,14.587
0.172,0.618,0.665,5.127,10.071,14.526
0.179,0.640,0.653,4.761,7.568,12.939

-0.227,-0.886,1.959,-54.688,71.655,47.974
-0.280,-1.025,2.001,-61.340,97.717,75.806
-0.323,-1.051,1.895,-57.922,126.404,110.107
-0.353,-0.974,1.707,-48.096,150.208,146.118
-0.403,-0.815,1.560,-39.490,163.879,178.467
-0.469,-0.640,1.501,-30.701,169.800,204.163
-0.491,-0.486,1.491,-20.386,173.157,222.961
-0.526,-0.378,1.432,-5.859,178.528,237.366
-0.621,-0.341,1.312,8.850,186.035,247.742
-0.724,-0.363,1.182,15.869,192.871,257.202
-0.852,-0.404,1.061,16.541,199.097,270.691
-0.996,-0.411,0.926,13.428,204.895,291.382
-1.188,-0.319,0.741,7.507,211.365,319.946
-1.419,-0.168,0.556,-0.366,217.651,352.783
-1.612,0.033,0.396,-14.893,221.008,384.644
-1.768,0.355,0.268,-29.846,220.703,413.391
-1.891,0.851,0.072,-29.358,217.651,436.340
-1.892,1.409,-0.204,-2.075,209.534,447.876
-1.812,1.856,-0.389,36.804,188.171,440.613
-1.759,2.110,-0.365,65.308,153.687,413.940
-1.769,2.178,-0.138,81.421,118.835,377.197
-1.726,2.079,0.181,87.646,95.032,341.309
-1.777,1.968,0.427,84.045,90.393,312.744
-1.792,1.866,0.459,80.933,102.661,293.823
-1.733,1.856,0.302,71.411,119.568,279.602
-1.690,1.910,0.099,58.655,130.371,264.832
-1.693,2.013,-0.045,50.110,129.272,248.169
-1.443,3.180,-0.776,48.706,118.408,227.844
-1.609,4.000,-0.913,49.133,76.721,145.935
-1.457,2.989,-0.300,133.911,17.700,26.184
-1.588,2.476,-0.204,159.119,2.625,-7.202
-1.794,2.458,-0.231,110.718,2.808,-10.803
-1.645,2.884,-0.536,54.077,2.625,-19.531
-1.567,3.308,-0.791,12.878,-13.733,-55.847
-1.617,3.547,-0.857,1.282,-50.293,-119.385
-1.747,3.513,-0.755,15.625,-97.046,-194.702
-1.991,3.245,-0.544,40.894,-140.076,-268.738
-2.257,2.946,-0.292,55.725,-170.288,-334.900
-2.425,2.683,-0.126,63.782,-182.129,-388.184
-2.496,2.477,-0.142,73.181,-178.772,-429.138
-2.539,2.328,-0.343,84.045,-171.997,-462.952
-2.536,2.214,-0.608,89.417,-173.340,-492.981
-2.598,2.066,-0.802,88.928,-189.392,-523.315
-2.643,1.898,-0.843,71.472,-218.567,-554.321
-2.693,1.728,-0.740,38.513,-255.737,-581.421
-2.828,1.571,-0.540,6.226,-292.114,-602.051
-2.989,1.468,-0.275,-23.804,-324.463,-617.493
-3.247,1.456,0.064,-55.847,-352.356,-632.324
-3.700,1.428,0.506,-78.003,-373.596,-653.625
-4.000,1.266,0.920,-63.782,-384.460,-683.777
-4.000,0.849,1.265,-5.432,-379.211,-719.666
-4.000,-0.072,1.709,69.824,-361.145,-756.042
-4.000,-1.563,2.252,115.723,-326.904,-777.039
-4.000,-3.331,2.734,104.431,-268.555,-755.188
-3.451,-4.000,2.968,51.208,-196.594,-663.940
-2.459,-4.000,2.909,-2.319,-132.996,-499.390
-1.810,-4.000,2.651,-42.847,-88.501,-296.936
-1.609,-3.097,2.322,-75.500,-58.777,-120.728
-1.502,-1.543,2.164,-111.816,-34.668,-9.521
-0.991,0.046,1.698,-127.991,-15.015,44.312
-0.970,0.153,0.962,-35.278,-22.766,68.115
-0.902,0.859,1.046,-5.554,-55.176,52.063
-0.880,1.038,1.338,16.113,-82.153,3.784
-0.766,0.737,1.663,54.565,-90.210,-57.983
-0.541,0.327,1.838,81.848,-73.547,-108.582
-0.310,-0.236,1.639,113.770,-40.222,-127.686
-0.238,-0.617,1.302,130.798,-8.728,-115.234
-0.144,-0.640,1.049,86.792,14.771,-85.876
-0.089,-0.552,0.843,35.095,30.579,-48.096
-0.063,-0.308,0.714,-10.010,38.025,-11.719
-0.040,0.037,0.629,-42.664,37.048,17.090
-0.008,0.377,0.577,-57.251,31.006,34.851
0.016,0.653,0.538,-48.096,21.179,40.710
0.073,0.832,0.523,-23.682,6.897,37.659
0.114,0.925,0.553,6.470,-9.155,29.175
0.105,0.946,0.664,28.687,-23.804,17.212
0.093,0.886,0.814,37.720,-33.508,4.150
0.113,0.797,0.958,39.551,-35.645,-5.798
0.120,0.705,1.067,37.781,-31.494,-12.451
0.107,0.612,1.131,33.020,-22.400,-15.625
0.105,0.524,1.129,24.353,-9.827,-15.259
0.115,0.501,1.070,12.451,3.479,-11.047
0.115,0.543,0.957,1.831,14.709,-4.944
0.129,0.620,0.865,-8.057,21.240,0.305
0.127,0.624,0.789,-14.587,23.193,2.869
0.127,0.664,0.763,-15.076,21.484,3.296
0.129,0.674,0.726,-7.996,18.372,2.258
0.123,0.647,0.670,5.005,13.672,1.465
0.145,0.667,0.652,10.620,8.057,0.061
0.146,0.646,0.681,13.794,1.709,-1.953
0.134,0.646,0.755,11.414,-3.296,-3.601
0.120,0.645,0.797,11.108,-4.639,-4.639
0.140,0.634,0.823,12.817,-4.028,-5.066
0.124,0.599,0.861,13.855,-3.174,-6.592
0.135,0.551,0.900,13.550,-1.648,-7.996
0.150,0.488,0.906,14.160,1.526,-7.202
0.168,0.478,0.862,12.634,6.104,-3.601
0.187,0.531,0.793,9.888,9.460,2.197
0.193,0.613,0.763,8.667,10.132,6.470
0.169,0.645,0.768,10.498,8.728,6.165
0.148,0.646,0.764,13.123,7.996,3.418
0.131,0.641,0.716,13.855,8.484,1.282
0.161,0.626,0.673,9.277,8.057,-0.244
0.171,0.619,0.700,1.465,4.883,-2.991
0.151,0.598,0.763,-1.831,1.587,-6.409
0.140,0.547,0.808,2.258,0.366,-10.071
0.132,0.456,0.822,8.667,1.648,-12.268
0.132,0.384,0.821,11.292,3.235,-11.230
0.148,0.338,0.816,8.850,4.578,-7.141
0.155,0.332,0.815,5.432,5.676,-1.526
0.172,0.369,0.800,3.113,6.958,6.042
0.189,0.437,0.760,3.540,8.118,14.038
0.206,0.525,0.718,4.395,8.301,20.691
0.199,0.619,0.702,4.089,6.592,23.926
0.208,0.681,0.698,3.357,3.662,22.949
0.209,0.725,0.703,4.883,1.038,19.592
0.208,0.760,0.714,8.118,-1.526,15.198
0.200,0.777,0.750,10.925,-3.784,8.728
0.168,0.744,0.816,12.329,-5.127,0.793

-0.260,-0.753,1.692,-52.612,103.088,117.676
-0.308,-0.648,1.685,-46.387,118.713,145.508
-0.360,-0.486,1.675,-33.020,131.531,168.579
-0.409,-0.372,1.678,-14.282,143.066,184.814
-0.442,-0.328,1.711,1.770,153.992,194.885
-0.481,-0.347,1.711,13.977,166.138,201.843
-0.576,-0.460,1.626,23.804,181.885,210.510
-0.684,-0.557,1.465,26.184,200.500,224.976
-0.805,-0.622,1.277,20.996,217.041,247.681
-0.967,-0.669,1.123,9.399,230.530,277.344
-1.152,-0.593,0.901,-6.592,243.591,313.477
-1.289,-0.342,0.592,-21.362,254.517,355.103
-1.412,0.031,0.326,-31.860,256.042,393.860
-1.552,0.539,0.160,-39.978,246.216,420.959
-1.549,1.099,0.003,-37.292,230.225,434.265
-1.526,1.633,-0.139,-11.780,208.435,429.810
-1.516,2.067,-0.237,25.024,180.969,406.982
-1.436,2.361,-0.281,58.655,151.855,372.925
-1.390,2.529,-0.244,74.890,124.817,333.130
-1.419,2.615,-0.181,74.524,104.492,292.053
-1.427,2.608,-0.134,67.688,93.628,254.761
-1.468,2.511,-0.067,59.753,89.111,220.947
-1.516,2.397,0.010,55.176,87.341,190.186
-1.573,2.236,0.053,61.462,86.365,164.551
-1.571,2.066,0.050,72.144,86.487,145.264
-1.548,1.931,0.015,76.965,87.036,131.775
-1.536,1.874,-0.040,72.998,85.388,123.352
-1.533,1.900,-0.107,63.354,80.078,117.493
-1.535,1.996,-0.179,52.917,70.923,110.474
-1.525,2.160,-0.239,41.748,58.716,99.060
-1.519,2.412,-0.339,34.973,43.823,80.627
-1.493,2.765,-0.547,39.185,25.879,54.626
-1.459,3.177,-0.823,51.392,2.869,19.653
-1.455,3.478,-1.030,66.833,-28.564,-27.954
-1.538,3.583,-1.006,68.604,-70.801,-91.125
-1.683,3.501,-0.802,55.054,-114.746,-161.865
-1.852,3.311,-0.559,41.321,-148.499,-230.042
-2.021,3.024,-0.333,34.363,-171.265,-291.687
-2.219,2.698,-0.128,28.259,-188.171,-348.511
-2.356,2.315,0.044,25.085,-200.928,-398.804
-2.393,1.953,0.142,26.184,-208.008,-440.063
-2.351,1.679,0.121,27.405,-211.792,-470.032
-2.333,1.500,0.021,28.809,-217.773,-492.737
-2.343,1.404,-0.108,31.921,-232.483,-513.733
-2.389,1.297,-0.197,38.208,-257.019,-537.903
-2.533,1.181,-0.136,40.466,-290.283,-567.627
-2.810,0.978,0.182,34.485,-328.369,-601.318
-3.096,0.622,0.915,9.705,-361.816,-635.254
-3.398,0.208,1.793,-39.917,-371.887,-659.546
-3.714,-0.078,2.443,-96.497,-343.567,-667.847
-3.929,-0.308,2.624,-130.493,-288.269,-661.987
-3.820,-0.743,2.408,-126.770,-235.779,-649.292
-3.454,-1.313,2.113,-100.464,-204.102,-632.996
-2.910,-1.884,1.840,-60.730,-195.068,-599.365
-2.826,-2.591,1.542,-34.912,-202.026,-540.222
-1.655,-2.163,1.774,-61.951,-212.646,-469.543
-1.625,-2.654,1.580,16.113,-221.130,-373.840
-1.523,-2.143,1.842,35.278,-221.558,-273.926
-1.358,-1.630,2.033,4.028,-203.674,-193.420
-1.232,-1.228,2.119,-6.592,-168.457,-132.935
-0.865,-0.905,2.164,-14.038,-128.662,-91.248
-0.852,-0.662,2.066,0.977,-93.445,-57.129
-0.765,-0.337,1.958,-15.808,-61.462,-39.063
-0.553,-0.105,1.779,-23.804,-34.851,-34.790
-0.393,-0.034,1.574,-11.841,-15.747,-36.133
-0.250,0.030,1.377,2.686,-4.211,-36.316
-0.161,0.089,1.165,16.663,3.906,-30.884
-0.122,0.156,0.956,25.146,10.376,-23.193
-0.071,0.236,0.771,26.001,14.038,-17.029
-0.006,0.278,0.608,24.353,14.221,-12.878
0.040,0.298,0.520,24.109,8.728,-8.667
0.080,0.309,0.544,21.362,-1.221,-4.883
0.078,0.338,0.665,17.883,-10.742,-1.343
0.089,0.380,0.792,15.015,-16.357,3.479
0.096,0.429,0.882,15.869,-17.273,9.827
0.107,0.467,0.940,16.541,-15.198,16.479
0.136,0.516,0.971,14.648,-11.353,22.339
0.172,0.594,0.973,12.695,-5.920,26.733
0.187,0.662,0.938,14.832,0.305,29.236
0.182,0.765,0.850,17.639,7.202,30.823
0.203,0.879,0.714,17.395,12.390,30.823
0.205,0.966,0.618,11.292,12.024,26.978
0.188,1.000,0.597,2.014,6.836,18.005
0.194,0.967,0.651,-3.540,-0.366,5.798
0.173,0.859,0.732,0.610,-6.470,-6.287
0.162,0.726,0.815,7.690,-10.071,-16.846
0.149,0.558,0.870,15.442,-9.705,-23.804
0.152,0.420,0.885,20.386,-6.042,-25.269
0.163,0.330,0.872,21.729,-1.099,-21.118
0.161,0.297,0.849,18.921,4.150,-13.184
0.159,0.333,0.827,14.954,8.911,-4.028
0.160,0.402,0.797,12.817,12.512,4.089
0.139,0.466,0.738,14.038,14.893,11.047
0.146,0.542,0.647,13.367,15.625,15.747
0.175,0.613,0.587,7.385,12.634,18.005
0.179,0.662,0.604,-1.404,6.958,16.968
0.180,0.686,0.658,-6.165,0.916,13.733
0.185,0.677,0.704,-3.357,-3.113,9.338
0.185,0.642,0.748,3.845,-4.944,4.761
0.187,0.591,0.786,9.460,-5.554,0.793
0.190,0.537,0.805,12.634,-4.761,-0.610
0.179,0.486,0.814,11.780,-2.686,0.793
0.170,0.459,0.818,7.141,0.366,3.601
0.162,0.448,0.807,3.113,3.601,7.141
0.166,0.459,0.775,1.282,6.287,11.475
0.165,0.488,0.740,0.793,7.690,15.808
0.174,0.527,0.703,1.160,7.996,19.226
0.186,0.548,0.686,2.686,6.287,21.973
0.170,0.583,0.684,3.845,3.601,23.499
0.189,0.637,0.670,4.456,1.282,24.780
0.203,0.702,0.664,4.089,-0.732,25.574
0.194,0.757,0.686,2.014,-3.540,23.376
0.191,0.764,0.742,0.305,-6.226,17.639
0.174,0.723,0.808,2.625,-7.507,10.803
0.162,0.688,0.855,7.507,-6.958,4.639
0.150,0.639,0.892,12.695,-5.005,0.000
0.138,0.583,0.917,15.991,-2.136,-3.540
0.148,0.516,0.929,18.188,1.587,-5.859
0.166,0.434,0.908,21.240,6.226,-5.737

-0.259,-0.737,2.014,-44.067,76.721,54.688
-0.310,-0.914,2.043,-59.448,98.694,67.871
-0.310,-1.125,2.065,-66.528,118.591,85.083
-0.329,-1.262,2.058,-68.115,137.451,108.459
-0.331,-1.336,1.996,-59.021,156.677,140.076
-0.353,-1.336,1.981,-45.898,172.302,175.476
-0.463,-1.256,1.986,-31.555,185.730,211.426
-0.589,-1.075,1.880,-12.634,200.989,244.934
-0.744,-0.932,1.630,5.554,217.285,273.071
-0.885,-0.743,1.337,11.719,228.760,294.250
-1.008,-0.493,1.022,9.277,235.352,313.477
-1.157,-0.229,0.704,4.822,236.328,333.313
-1.322,0.079,0.408,-4.089,230.957,351.868
-1.476,0.476,0.142,-14.465,222.351,369.385
-1.560,0.882,-0.074,-25.208,210.754,384.216
-1.694,1.282,-0.204,-33.081,195.862,392.517
-1.850,1.559,-0.212,-32.959,180.725,392.029
-1.975,1.694,-0.111,-30.396,169.250,382.629
-2.078,1.789,0.036,-20.447,165.588,369.812
-2.167,1.899,0.155,3.845,170.410,358.398
-2.273,1.982,0.202,40.649,181.274,349.304
-2.412,2.099,0.149,76.721,194.092,340.393
-2.458,2.312,-0.053,103.210,205.505,331.482
-2.364,2.590,-0.318,121.521,209.595,320.007
-2.391,2.943,-0.603,128.296,200.073,299.561
-2.247,3.330,-1.064,130.798,180.420,272.400
-1.982,3.662,-1.486,117.188,150.513,235.168
-1.856,3.868,-1.688,84.656,104.431,181.580
-1.784,3.981,-1.642,44.373,45.349,116.455
-1.747,3.954,-1.471,17.395,-16.052,46.326
-1.795,3.808,-1.226,4.089,-70.801,-24.658
-1.921,3.525,-0.888,-7.446,-114.685,-96.741
-2.066,3.106,-0.500,-18.555,-146.057,-162.903
-2.196,2.639,-0.114,-24.902,-164.734,-218.140
-2.286,2.241,0.228,-24.963,-170.288,-259.583
-2.321,1.884,0.437,-10.132,-163.269,-288.879
-2.291,1.663,0.407,12.390,-147.156,-308.533
-2.151,1.637,0.065,37.415,-129.456,-319.885
-1.965,1.765,-0.528,61.462,-122.070,-326.355
-1.834,1.970,-1.146,72.693,-135.803,-337.708
-1.801,2.172,-1.634,68.909,-175.171,-360.474
-1.861,2.312,-1.864,51.514,-237.488,-395.508
-2.156,2.343,-1.827,32.288,-315.796,-441.467
-2.563,2.192,-1.481,19.470,-397.705,-493.774
-3.130,1.901,-0.935,9.583,-471.130,-547.363
-3.750,1.474,-0.189,3.845,-526.733,-599.121
-4.000,0.797,0.902,-3.357,-561.646,-647.095
-4.000,-0.164,2.393,-23.621,-565.674,-686.096
-4.000,-1.191,3.919,-55.359,-518.372,-703.430
-4.000,-1.978,4.000,-48.279,-409.790,-683.289
-3.432,-2.615,4.000,38.696,-269.165,-623.108
-2.547,-2.985,3.531,153.931,-141.968,-535.339
-1.859,-2.826,2.255,207.764,-55.725,-435.852
-1.562,-2.339,1.193,190.857,-24.475,-340.149
-1.586,-1.890,0.515,112.976,-42.480,-263.062
-1.461,-1.219,0.651,-31.067,-87.097,-214.417
-0.984,-0.227,1.141,-145.996,-132.446,-186.890
-1.136,-0.641,1.192,-83.618,-171.326,-157.471
-1.110,-0.485,1.608,-39.185,-193.665,-140.747
-1.053,-0.285,2.006,-17.334,-190.552,-136.475
-0.877,-0.056,2.308,12.390,-165.283,-141.846
-0.719,-0.290,2.314,66.162,-126.343,-148.621
-0.656,-0.530,2.113,118.042,-82.336,-145.264
-0.582,-0.620,1.853,118.835,-40.161,-134.216
-0.446,-0.705,1.518,101.746,-5.920,-112.671
-0.318,-0.747,1.206,75.317,17.944,-81.787
-0.240,-0.660,0.940,39.490,30.945,-43.457
-0.140,-0.444,0.732,2.808,34.058,-4.639
-0.049,-0.175,0.599,-25.208,30.334,28.870
0.009,0.143,0.548,-45.715,22.461,53.894
0.070,0.456,0.548,-50.720,12.390,69.763
0.110,0.741,0.592,-37.231,0.427,74.341
0.126,0.954,0.664,-12.207,-12.512,67.932
0.105,1.087,0.785,12.268,-24.902,52.917
0.082,1.093,0.945,29.175,-32.471,33.020
0.094,1.018,1.092,37.720,-32.166,12.939
0.095,0.878,1.186,41.321,-23.376,-2.686
0.112,0.739,1.198,39.246,-9.705,-12.390
0.117,0.588,1.130,32.776,5.371,-16.968
0.111,0.492,1.027,23.926,20.325,-16.235
0.134,0.472,0.888,12.451,31.677,-10.193
0.185,0.495,0.752,-3.601,38.696,-2.075
0.174,0.567,0.645,-11.597,39.673,6.348
0.165,0.664,0.573,-13.977,35.583,12.756
0.166,0.738,0.532,-7.812,27.161,15.137
0.162,0.783,0.529,3.784,16.418,13.062
0.148,0.776,0.572,16.357,4.395,6.775
0.132,0.720,0.629,22.827,-5.249,-1.038
0.135,0.637,0.697,24.536,-11.292,-6.653
0.133,0.544,0.780,22.217,-14.709,-10.803
0.131,0.449,0.871,17.883,-14.832,-12.451
0.156,0.376,0.926,15.381,-10.986,-9.888
0.180,0.367,0.942,12.695,-3.967,-3.479
0.179,0.386,0.930,9.888,4.333,4.822
0.171,0.437,0.898,6.531,12.207,12.634
0.174,0.494,0.840,5.310,18.555,19.226
0.151,0.572,0.747,5.249,23.132,24.109
0.173,0.653,0.635,4.578,24.170,26.855
0.189,0.719,0.554,1.892,20.630,26.428
0.193,0.776,0.544,-3.723,13.245,22.827
0.198,0.796,0.594,-7.080,3.357,15.930
0.182,0.773,0.690,-4.639,-4.395,7.263
0.156,0.702,0.769,2.014,-7.507,-1.221
0.163,0.619,0.802,9.277,-6.714,-6.775
0.190,0.531,0.803,13.733,-3.845,-8.484
0.196,0.468,0.785,14.709,-0.488,-6.653
0.203,0.453,0.764,11.841,1.953,-2.014
0.198,0.471,0.751,8.850,3.174,4.456
0.176,0.499,0.739,7.507,3.601,10.193
0.152,0.551,0.719,7.568,3.418,14.465
0.160,0.602,0.692,7.629,2.441,16.846
0.177,0.650,0.688,5.615,0.061,16.907
0.178,0.697,0.712,2.502,-3.113,14.832
0.172,0.728,0.751,0.916,-5.371,11.475
0.162,0.738,0.788,0.122,-6.287,6.775
0.162,0.729,0.822,0.916,-6.104,1.282
0.151,0.692,0.841,4.883,-5.188,-3.967
0.149,0.626,0.848,10.193,-3.845,-8.789
0.151,0.552,0.846,13.672,-2.014,-12.512

-0.286,-1.191,1.956,-48.767,60.181,34.729
-0.297,-1.321,2.109,-57.556,79.651,64.880
-0.349,-1.346,2.133,-49.744,100.952,96.191
-0.410,-1.327,2.074,-31.555,120.850,124.634
-0.436,-1.283,1.988,-16.174,136.230,150.757
-0.523,-1.270,1.925,-6.104,147.278,174.500
-0.634,-1.318,1.942,-4.700,156.067,195.190
-0.724,-1.339,1.976,-11.292,166.565,216.858
-0.844,-1.343,1.944,-16.479,181.030,242.859
-1.000,-1.415,1.858,-19.775,197.388,271.667
-1.231,-1.412,1.700,-29.175,217.712,305.603
-1.446,-1.214,1.343,-41.321,242.493,350.769
-1.709,-0.736,0.841,-58.289,264.038,402.466
-1.873,-0.041,0.288,-79.956,275.940,449.280
-1.921,0.671,-0.121,-97.961,271.729,479.065
-1.944,1.393,-0.326,-106.262,251.953,487.671
-1.973,1.983,-0.432,-91.248,226.746,479.187
-1.990,2.339,-0.460,-50.842,200.928,453.735
-1.943,2.492,-0.381,-3.418,176.453,415.649
-1.942,2.463,-0.257,41.565,158.386,376.465
-2.010,2.509,-0.333,71.289,153.198,346.558
-1.917,2.865,-0.751,75.378,159.607,330.566
-1.804,3.413,-1.266,62.195,159.241,317.078
-1.739,3.849,-1.601,51.697,136.963,288.635
-1.663,4.000,-1.651,46.814,98.633,241.699
-1.626,3.952,-1.412,47.913,55.603,184.082
-1.606,3.646,-1.033,54.077,18.982,127.197
-1.576,3.211,-0.614,56.763,-2.258,80.078
-1.552,2.828,-0.316,49.744,-6.531,44.678
-1.585,2.501,-0.181,44.434,-1.648,18.982
-1.561,2.286,-0.154,39.612,4.822,0.671
-1.532,2.185,-0.162,40.100,6.958,-12.695
-1.546,2.149,-0.219,48.340,4.639,-27.771
-1.515,2.237,-0.502,62.073,-0.427,-44.556
-1.363,2.508,-1.017,72.327,-10.742,-62.073
-1.301,2.925,-1.534,71.472,-38.269,-88.623
-1.336,3.255,-1.813,64.636,-89.233,-132.507
-1.456,3.427,-1.799,57.800,-156.616,-192.871
-1.658,3.360,-1.533,53.711,-226.135,-262.878
-1.952,3.128,-1.200,55.359,-284.363,-336.365
-2.217,2.788,-0.919,58.899,-327.515,-405.945
-2.470,2.407,-0.647,61.279,-360.291,-469.421
-2.698,2.023,-0.349,63.354,-386.047,-525.269
-2.938,1.570,0.021,69.763,-405.090,-574.829
-3.147,0.857,0.722,77.942,-414.490,-615.723
-3.183,-0.074,1.777,62.744,-409.119,-641.479
-3.132,-0.718,2.734,10.986,-372.314,-640.381
-3.147,-0.726,2.979,-21.179,-297.546,-609.497
-3.044,-0.504,2.522,12.390,-216.064,-572.876
-2.999,-0.452,1.974,72.937,-165.527,-562.073
-3.057,-0.770,1.646,117.188,-142.273,-573.547
-2.997,-1.329,1.355,130.310,-126.038,-576.843
-2.743,-1.901,1.039,106.018,-115.417,-551.758
-2.424,-2.367,0.878,48.157,-121.033,-499.817
-2.115,-2.550,1.026,-26.306,-143.311,-428.711
-1.880,-2.491,1.396,-83.435,-169.922,-347.839
-1.653,-2.348,1.785,-97.473,-183.533,-267.639
-1.615,-2.389,1.980,-76.599,-176.453,-195.190
-0.985,-1.861,2.200,-57.373,-151.001,-133.057
-0.894,-1.494,2.250,9.399,-116.638,-73.608
-0.851,-1.015,2.030,67.444,-83.679,-23.560
-0.811,-0.492,1.767,50.842,-52.429,4.456
-0.678,-0.170,1.438,25.085,-27.527,17.456
-0.413,0.178,1.267,-8.057,-15.747,18.005
-0.365,0.276,1.217,-21.423,-16.174,13.428
-0.257,0.405,1.324,-37.903,-18.250,5.188
-0.194,0.346,1.366,-31.616,-14.404,-2.686
-0.095,0.267,1.312,-13.550,-5.005,-6.958
-0.030,0.164,1.162,9.277,4.883,-5.676
0.039,0.160,0.981,25.818,10.681,2.136
0.089,0.194,0.848,32.898,11.414,14.404
0.107,0.272,0.795,32.227,7.629,27.100
0.089,0.377,0.804,30.884,2.075,39.001
0.048,0.531,0.786,28.137,-1.587,48.828
0.072,0.707,0.766,20.569,-3.723,55.115
0.131,0.884,0.804,5.859,-6.104,54.810
0.105,0.990,0.903,-5.859,-8.362,46.875
0.067,1.044,0.975,-10.437,-6.226,33.142
0.077,1.001,0.980,-7.202,0.916,16.846
0.082,0.885,0.928,-0.732,9.338,0.977
0.107,0.744,0.871,4.211,15.259,-9.644
0.104,0.623,0.846,6.165,17.517,-14.587
0.095,0.529,0.859,6.714,17.456,-14.832
0.121,0.476,0.866,10.315,17.639,-11.536
0.162,0.413,0.798,20.203,18.982,-5.188
0.166,0.510,0.721,27.405,19.714,2.930
0.199,0.567,0.639,25.330,18.311,11.230
0.192,0.720,0.622,18.982,14.954,17.029
0.150,0.810,0.646,7.935,11.230,17.090
0.135,0.862,0.668,0.732,8.362,12.695
0.127,0.865,0.687,-2.136,6.531,4.761
0.116,0.799,0.697,-0.916,5.310,-4.211
0.122,0.696,0.717,-0.305,3.601,-12.451
0.129,0.576,0.739,2.136,1.892,-17.822
0.158,0.475,0.747,7.568,0.671,-17.822
0.173,0.424,0.748,14.648,0.122,-13.062
0.169,0.428,0.747,17.578,-0.305,-5.737
0.161,0.458,0.759,15.747,-0.793,1.099
0.137,0.510,0.758,12.085,-0.671,7.324
0.142,0.600,0.736,8.850,0.061,12.146
0.158,0.688,0.734,5.493,-0.671,13.977
0.149,0.738,0.772,1.953,-2.869,10.925
0.136,0.729,0.811,1.404,-3.662,5.066
0.140,0.688,0.812,3.723,-2.380,-0.549
0.139,0.630,0.790,5.798,-0.427,-4.089
0.145,0.604,0.765,5.249,0.977,-6.409
0.146,0.588,0.749,4.639,1.526,-7.568
0.126,0.552,0.751,5.676,1.465,-8.972
0.124,0.501,0.751,6.653,0.977,-10.010
0.122,0.446,0.752,8.118,0.183,-8.179
0.117,0.423,0.756,7.812,-0.610,-4.395
0.117,0.431,0.772,6.104,-1.770,0.366
0.125,0.446,0.792,5.249,-2.869,5.127
0.133,0.474,0.789,6.104,-2.930,9.827
0.143,0.558,0.755,6.592,-2.869,14.648
0.146,0.657,0.739,4.822,-3.662,17.517
0.145,0.721,0.771,1.831,-5.615,15.686
0.133,0.733,0.830,0.427,-6.836,9.949
0.125,0.693,0.865,2.991,-6.042,3.662

-0.428,-0.978,1.971,-55.359,72.266,68.298
-0.462,-1.212,2.071,-75.684,93.628,86.670
-0.458,-1.340,2.083,-87.952,117.676,112.366
-0.498,-1.349,2.005,-88.440,142.334,145.630
-0.583,-1.226,1.850,-78.796,165.771,183.105
-0.673,-1.018,1.629,-58.838,183.716,220.276
-0.787,-0.759,1.411,-33.691,194.946,253.174
-0.902,-0.524,1.234,-11.841,200.134,282.104
-1.018,-0.365,1.120,4.822,201.050,307.190
-1.229,-0.333,1.098,16.235,202.332,331.299
-1.418,-0.306,1.100,17.944,207.275,358.215
-1.619,-0.180,1.057,13.855,218.567,392.090
-1.835,0.080,0.968,3.601,234.863,432.068
-2.041,0.568,0.714,-18.616,252.563,468.567
-2.102,1.311,0.147,-43.457,269.714,494.629
-1.901,2.153,-0.541,-60.730,274.902,500.732
-1.704,2.910,-1.060,-61.218,252.808,475.403
-1.538,3.475,-1.265,-35.278,205.933,418.884
-1.428,3.672,-1.152,12.939,148.010,345.032
-1.418,3.534,-0.854,57.739,96.924,266.296
-1.446,3.230,-0.534,85.144,66.284,199.219
-1.517,2.841,-0.307,100.037,58.167,153.992
-1.553,2.421,-0.196,105.957,64.209,131.226
-1.608,2.179,-0.134,96.436,75.928,126.648
-1.572,2.026,-0.105,81.421,86.914,132.202
-1.619,2.041,-0.040,67.139,93.689,136.963
-1.657,2.036,-0.080,79.285,94.177,137.329
-1.544,2.048,-0.191,98.572,89.722,133.484
-1.475,2.126,-0.311,105.774,79.895,123.718
-1.455,2.267,-0.455,105.164,63.293,107.483
-1.404,2.526,-0.669,101.929,41.809,87.402
-1.303,3.004,-0.959,93.384,14.038,62.561
-1.198,3.643,-1.162,80.017,-22.095,25.757
